App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
Graylog2/graylog2-server,EsIndexRangeServiceTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/92255875/graylog2-server/src/test/java/org/graylog2/indexer/ranges/EsIndexRangeServiceTest.java,,versions_builds/92255875/graylog2-server/src/test/java/org/graylog2/indexer/ranges/EsIndexRangeServiceTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ToolsTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/10248289/graylog2-server/src/test/java/org/graylog2/ToolsTest.java,,versions_builds/10248289/graylog2-server/src/test/java/org/graylog2/ToolsTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,HashConverterTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/10248289/graylog2-server/src/test/java/org/graylog2/inputs/converters/HashConverterTest.java,,versions_builds/10248289/graylog2-server/src/test/java/org/graylog2/inputs/converters/HashConverterTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,NumericConverterTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/10248289/graylog2-server/src/test/java/org/graylog2/inputs/converters/NumericConverterTest.java,,versions_builds/10248289/graylog2-server/src/test/java/org/graylog2/inputs/converters/NumericConverterTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,RegexExtractorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/10248289/graylog2-server/src/test/java/org/graylog2/inputs/extractors/RegexExtractorTest.java,,versions_builds/10248289/graylog2-server/src/test/java/org/graylog2/inputs/extractors/RegexExtractorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,SubstringExtractorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/10248289/graylog2-server/src/test/java/org/graylog2/inputs/extractors/SubstringExtractorTest.java,,versions_builds/10248289/graylog2-server/src/test/java/org/graylog2/inputs/extractors/SubstringExtractorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,AbsoluteSearchResourceTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/103841903/integration-tests/src/test/java/integration/search/AbsoluteSearchResourceTest.java,,versions_builds/103841903/integration-tests/src/test/java/integration/search/AbsoluteSearchResourceTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ClusterConfigServiceImplTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/63033315/graylog2-server/src/test/java/org/graylog2/cluster/ClusterConfigServiceImplTest.java,,versions_builds/63033315/graylog2-server/src/test/java/org/graylog2/cluster/ClusterConfigServiceImplTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ConfigurationTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/2260081/src/test/java/org/graylog2/ConfigurationTest.java,,versions_builds/2260081/src/test/java/org/graylog2/ConfigurationTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ConfigurationTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/15106153/graylog2-server/src/test/java/org/graylog2/ConfigurationTest.java,,versions_builds/15106153/graylog2-server/src/test/java/org/graylog2/ConfigurationTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ConfigurationTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/7500480/graylog2-server/src/test/java/org/graylog2/ConfigurationTest.java,,versions_builds/7500480/graylog2-server/src/test/java/org/graylog2/ConfigurationTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,StreamRouterEngineTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/71255002/graylog2-server/src/test/java/org/graylog2/streams/StreamRouterEngineTest.java,,versions_builds/71255002/graylog2-server/src/test/java/org/graylog2/streams/StreamRouterEngineTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,DeflectorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/26751783/graylog2-server/src/test/java/org/graylog2/indexer/DeflectorTest.java,,versions_builds/26751783/graylog2-server/src/test/java/org/graylog2/indexer/DeflectorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,RegexExtractorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/10071259/graylog2-server/src/test/java/org/graylog2/inputs/extractors/RegexExtractorTest.java,,versions_builds/10071259/graylog2-server/src/test/java/org/graylog2/inputs/extractors/RegexExtractorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ToolsTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/ToolsTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/ToolsTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,RegexExtractorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/inputs/extractors/RegexExtractorTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/inputs/extractors/RegexExtractorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,SplitAndIndexExtractorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/inputs/extractors/SplitAndIndexExtractorTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/inputs/extractors/SplitAndIndexExtractorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,SubstringExtractorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/inputs/extractors/SubstringExtractorTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/inputs/extractors/SubstringExtractorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,GELFProcessorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/inputs/gelf/GELFProcessorTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/inputs/gelf/GELFProcessorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,LogMessageTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/logmessage/LogMessageTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/logmessage/LogMessageTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,MessageTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/plugin/MessageTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/plugin/MessageTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ExactMatcherTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/streams/matchers/ExactMatcherTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/streams/matchers/ExactMatcherTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,GreaterMatcherTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/streams/matchers/GreaterMatcherTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/streams/matchers/GreaterMatcherTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,RegexMatcherTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/streams/matchers/RegexMatcherTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/streams/matchers/RegexMatcherTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,SmallerMatcherTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/streams/matchers/SmallerMatcherTest.java,,versions_builds/12201719/graylog2-server/src/test/java/org/graylog2/streams/matchers/SmallerMatcherTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ServerStatusTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/32424436/graylog2-server/src/test/java/org/graylog2/shared/ServerStatusTest.java,,versions_builds/32424436/graylog2-server/src/test/java/org/graylog2/shared/ServerStatusTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,GELFMessageChunkTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/14044776/graylog2-inputs/src/main/java/org/graylog2/inputs/gelf/GELFMessageChunkTest.java,,versions_builds/14044776/graylog2-inputs/src/main/java/org/graylog2/inputs/gelf/GELFMessageChunkTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,GELFMessageTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/14044776/graylog2-inputs/src/main/java/org/graylog2/inputs/gelf/GELFMessageTest.java,,versions_builds/14044776/graylog2-inputs/src/main/java/org/graylog2/inputs/gelf/GELFMessageTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,JsonPathInputTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/14044776/graylog2-inputs/src/main/java/org/graylog2/inputs/misc/jsonpath/JsonPathInputTest.java,,versions_builds/14044776/graylog2-inputs/src/main/java/org/graylog2/inputs/misc/jsonpath/JsonPathInputTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,SelectorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/14044776/graylog2-inputs/src/main/java/org/graylog2/inputs/misc/jsonpath/SelectorTest.java,,versions_builds/14044776/graylog2-inputs/src/main/java/org/graylog2/inputs/misc/jsonpath/SelectorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,RegexExtractorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/extractors/RegexExtractorTest.java,,versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/extractors/RegexExtractorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,SplitAndIndexExtractorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/extractors/SplitAndIndexExtractorTest.java,,versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/extractors/SplitAndIndexExtractorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,SubstringExtractorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/extractors/SubstringExtractorTest.java,,versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/extractors/SubstringExtractorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,GELFChunkManagerTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/gelf/GELFChunkManagerTest.java,,versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/gelf/GELFChunkManagerTest.java,
Graylog2/graylog2-server,GELFProcessorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/gelf/GELFProcessorTest.java,,versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/gelf/GELFProcessorTest.java,
Graylog2/graylog2-server,SyslogProcessorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/syslog/SyslogProcessorTest.java,,versions_builds/14044776/graylog2-server/src/test/java/org/graylog2/inputs/syslog/SyslogProcessorTest.java,
Graylog2/graylog2-server,MessageTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/32552485/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/MessageTest.java,,versions_builds/32552485/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/MessageTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,MessageTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/10132783/graylog2-server/src/test/java/org/graylog2/plugin/MessageTest.java,,versions_builds/10132783/graylog2-server/src/test/java/org/graylog2/plugin/MessageTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,DeflectorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/45672368/graylog2-server/src/test/java/org/graylog2/indexer/DeflectorTest.java,,versions_builds/45672368/graylog2-server/src/test/java/org/graylog2/indexer/DeflectorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,RestToolsTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/132601195/graylog2-server/src/test/java/org/graylog2/rest/RestToolsTest.java,,versions_builds/132601195/graylog2-server/src/test/java/org/graylog2/rest/RestToolsTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,IPSubnetConverterTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/132601195/graylog2-server/src/test/java/org/graylog2/utilities/IPSubnetConverterTest.java,,versions_builds/132601195/graylog2-server/src/test/java/org/graylog2/utilities/IPSubnetConverterTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,MessageToJsonSerializerTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/39838550/graylog2-server/src/test/java/org/graylog2/utilities/MessageToJsonSerializerTest.java,,versions_builds/39838550/graylog2-server/src/test/java/org/graylog2/utilities/MessageToJsonSerializerTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,GelfCodecTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/106523307/graylog2-server/src/test/java/org/graylog2/inputs/codecs/GelfCodecTest.java,,versions_builds/106523307/graylog2-server/src/test/java/org/graylog2/inputs/codecs/GelfCodecTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,SizeBasedRotationStrategyTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/89483748/graylog2-server/src/test/java/org/graylog2/indexer/rotation/SizeBasedRotationStrategyTest.java,,versions_builds/89483748/graylog2-server/src/test/java/org/graylog2/indexer/rotation/SizeBasedRotationStrategyTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,MessageCountRotationStrategyConfigTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/96980352/graylog2-server/src/test/java/org/graylog2/indexer/rotation/strategies/MessageCountRotationStrategyConfigTest.java,,versions_builds/96980352/graylog2-server/src/test/java/org/graylog2/indexer/rotation/strategies/MessageCountRotationStrategyConfigTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,SizeBasedRotationStrategyConfigTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/96980352/graylog2-server/src/test/java/org/graylog2/indexer/rotation/strategies/SizeBasedRotationStrategyConfigTest.java,,versions_builds/96980352/graylog2-server/src/test/java/org/graylog2/indexer/rotation/strategies/SizeBasedRotationStrategyConfigTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,TimeBasedRotationStrategyConfigTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/96980352/graylog2-server/src/test/java/org/graylog2/indexer/rotation/strategies/TimeBasedRotationStrategyConfigTest.java,,versions_builds/96980352/graylog2-server/src/test/java/org/graylog2/indexer/rotation/strategies/TimeBasedRotationStrategyConfigTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,IndexRotationThreadTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/96980352/graylog2-server/src/test/java/org/graylog2/periodical/IndexRotationThreadTest.java,,versions_builds/96980352/graylog2-server/src/test/java/org/graylog2/periodical/IndexRotationThreadTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ContentPackStreamsTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/81408149/integration-tests/src/test/java/integration/system/bundles/ContentPackStreamsTest.java,,versions_builds/81408149/integration-tests/src/test/java/integration/system/bundles/ContentPackStreamsTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,MessageTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/22019383/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/MessageTest.java,,versions_builds/22019383/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/MessageTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,BooleanFieldTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/22019383/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/configuration/fields/BooleanFieldTest.java,,versions_builds/22019383/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/configuration/fields/BooleanFieldTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,DropdownFieldTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/22019383/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/configuration/fields/DropdownFieldTest.java,,versions_builds/22019383/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/configuration/fields/DropdownFieldTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,NumberFieldTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/22019383/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/configuration/fields/NumberFieldTest.java,,versions_builds/22019383/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/configuration/fields/NumberFieldTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,TextFieldTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/22019383/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/configuration/fields/TextFieldTest.java,,versions_builds/22019383/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/configuration/fields/TextFieldTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,MessageTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/17004996/graylog2-server/src/test/java/org/graylog2/plugin/MessageTest.java,,versions_builds/17004996/graylog2-server/src/test/java/org/graylog2/plugin/MessageTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,JsonExtractorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/101564214/graylog2-server/src/test/java/org/graylog2/inputs/extractors/JsonExtractorTest.java,,versions_builds/101564214/graylog2-server/src/test/java/org/graylog2/inputs/extractors/JsonExtractorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,AlarmCallbackConfigurationServiceMJImplTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/65563307/graylog2-server/src/test/java/org/graylog2/alarmcallbacks/AlarmCallbackConfigurationServiceMJImplTest.java,,versions_builds/65563307/graylog2-server/src/test/java/org/graylog2/alarmcallbacks/AlarmCallbackConfigurationServiceMJImplTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,MessageTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/93507466/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/MessageTest.java,,versions_builds/93507466/graylog2-plugin-interfaces/src/test/java/org/graylog2/plugin/MessageTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,SystemJobManagerTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/8635757/graylog2-server/src/test/java/org/graylog2/systemjobs/SystemJobManagerTest.java,,versions_builds/8635757/graylog2-server/src/test/java/org/graylog2/systemjobs/SystemJobManagerTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ConfigurableEntityTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/53185769/graylog2-rest-client/src/test/java/org/graylog2/restclient/models/ConfigurableEntityTest.java,,versions_builds/53185769/graylog2-rest-client/src/test/java/org/graylog2/restclient/models/ConfigurableEntityTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,GelfChunkAggregatorTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/37590157/graylog2-inputs/src/test/java/org/graylog2/inputs/codecs/GelfChunkAggregatorTest.java,,versions_builds/37590157/graylog2-inputs/src/test/java/org/graylog2/inputs/codecs/GelfChunkAggregatorTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,StaticFieldFilterTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/37590157/graylog2-server/src/test/java/org/graylog2/filters/StaticFieldFilterTest.java,,versions_builds/37590157/graylog2-server/src/test/java/org/graylog2/filters/StaticFieldFilterTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,TimeBasedRotationStrategyTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/37590157/graylog2-server/src/test/java/org/graylog2/indexer/rotation/TimeBasedRotationStrategyTest.java,,versions_builds/37590157/graylog2-server/src/test/java/org/graylog2/indexer/rotation/TimeBasedRotationStrategyTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,ConfigurationTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/39287280/graylog2-server/src/test/java/org/graylog2/ConfigurationTest.java,,versions_builds/39287280/graylog2-server/src/test/java/org/graylog2/ConfigurationTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,StreamRouterEngineTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/61114556/graylog2-server/src/test/java/org/graylog2/streams/StreamRouterEngineTest.java,,versions_builds/61114556/graylog2-server/src/test/java/org/graylog2/streams/StreamRouterEngineTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,MessageCounterTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/1181883/src/test/java/org/graylog2/MessageCounterTest.java,,versions_builds/1181883/src/test/java/org/graylog2/MessageCounterTest.java,,true,true,true,false,true,true,true,true,true,true,true,false,true,,,true,true,true,true,true,false
Graylog2/graylog2-server,HostUpsertHookTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/1181883/src/test/java/org/graylog2/messagehandlers/common/HostUpsertHookTest.java,,versions_builds/1181883/src/test/java/org/graylog2/messagehandlers/common/HostUpsertHookTest.java,
Graylog2/graylog2-server,MessageKnowledgeBaseTest.java,/home/bayesdiarra/tmpGitRepositorytsd/Graylog2/graylog2-server/versions_builds/1181883/src/test/java/org/graylog2/messagehandlers/common/MessageKnowledgeBaseTest.java,,versions_builds/1181883/src/test/java/org/graylog2/messagehandlers/common/MessageKnowledgeBaseTest.java,
